protocol_version,protocol_sha256,config_sha256,seed,session,generated_at_utc,status,geometry,representation,replicate,replicate_seed,target_subject,balanced_accuracy,accuracy,macro_f1,observed_ba,subject_null_median_ba,subject_effect,train_uid_sha256,test_uid_sha256,classifier_status,convergence_warning,warning_messages
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,PATH_D10,2,5363929732616835484,2,0.2743055555555555,0.2743055555555556,0.262514035149925,0.2638888888888889,0.26388888888888884,5.551115123125783e-17,debe6a399e369b816e518e4a7b997330a929775b2f57c8b8a3758fed9805082a,c413c084a1e52fede11309916f5f24245c28580e60d0e2c967402ceec6c6b0b3,PASS,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,PATH_D10,2,5363929732616835484,3,0.3194444444444445,0.3194444444444444,0.30461813179304503,0.26388888888888884,0.2673611111111111,-0.0034722222222222654,a39f180636b2b43add3b08ee8c110e9ba9feae6f871668f44d900c47a9583b87,188ed5f1537cc3b8bc713e78ce8b0775d4692f35f56c8b0b4fad5ac6a6138fc0,PASS,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,PATH_D10,2,5363929732616835484,4,0.2604166666666667,0.2604166666666667,0.22962274168678456,0.28125,0.25347222222222227,0.027777777777777735,af19f4e3a231ab79aaffe5e69434bbc5a32645e114e9ea2013656eda4681b44c,f1b9aead87aa6c80d34630976198f58cc608174560d755a9a206a4de5356e9a1,PASS,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,PATH_D10,2,5363929732616835484,5,0.22222222222222224,0.2222222222222222,0.1765444006055465,0.2534722222222222,0.2534722222222222,0.0,ff4ab0fc02a3da37a0516ad04e6188781334684b7e7aacc2ee65bbfcb1d920ba,afbd4147e32708cb86ffd1c83a1ad7854e7dc2e716792465de81bfbd14d91be7,PASS,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,PATH_D10,2,5363929732616835484,6,0.25,0.25,0.22589949232054493,0.2465277777777778,0.2534722222222222,-0.00694444444444442,35dc1c3caa6e98fa6818cdf559f0610e6d88680259b36c7a2e9cbfc24b00585c,a69d787df7853f4d0e8e246db9ae65b66ba0f87b4a80967f2046c41db1eba9c1,PASS,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,PATH_D10,2,5363929732616835484,7,0.26041666666666663,0.2604166666666667,0.24543164254595068,0.2569444444444444,0.2673611111111111,-0.010416666666666685,b6bafdec5d496d16a21fd56b79ee9a90b5bd8f28bbe70a189ad4bf00deaad6fa,b9eb77f58916994c1a1a44fcd9125eb7414f5a6d1b9edb982144161aa57dfa8c,PASS,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,PATH_D10,2,5363929732616835484,8,0.2777777777777778,0.2777777777777778,0.2771537718235486,0.27083333333333337,0.2743055555555556,-0.00347222222222221,c9e9a411642b7fb7c10f36e5bdf74d55d1e1827e3301b5cd83daab814c8adccd,81f16427546d972b7ff39504605e713e285c8495ca8b1288f33a18a6eac05084,PASS,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,PATH_D10,2,5363929732616835484,9,0.22916666666666669,0.22916666666666666,0.11449375071666093,0.2569444444444444,0.25,0.00694444444444442,a7e0fa6bc4b22c4b5bb287c046d96622dcc7b940b2a9912792175874939fc929,2d5c975d19ed93afbcb6d51991ec55b700809f3d0aaa6957c5f3e1a8228f7653,PASS,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,PATH_D10,3,7242830008613931791,1,0.3020833333333333,0.3020833333333333,0.28643180945063385,0.2604166666666667,0.2847222222222222,-0.024305555555555525,70e764352a7314a332385309d73b620d4428406d4234c9dd45f2ff7503f2d98c,c293204e2862c16fc5706155d58a15f5b940222162b451966a2e59da52086469,PASS,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,PATH_D10,3,7242830008613931791,2,0.3194444444444444,0.3194444444444444,0.3146544038118624,0.2638888888888889,0.26388888888888884,5.551115123125783e-17,debe6a399e369b816e518e4a7b997330a929775b2f57c8b8a3758fed9805082a,c413c084a1e52fede11309916f5f24245c28580e60d0e2c967402ceec6c6b0b3,PASS,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,PATH_D10,3,7242830008613931791,3,0.2881944444444445,0.2881944444444444,0.2820844081660492,0.26388888888888884,0.2673611111111111,-0.0034722222222222654,a39f180636b2b43add3b08ee8c110e9ba9feae6f871668f44d900c47a9583b87,188ed5f1537cc3b8bc713e78ce8b0775d4692f35f56c8b0b4fad5ac6a6138fc0,PASS,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,PATH_D10,3,7242830008613931791,4,0.22916666666666669,0.22916666666666666,0.21061669823462276,0.28125,0.25347222222222227,0.027777777777777735,af19f4e3a231ab79aaffe5e69434bbc5a32645e114e9ea2013656eda4681b44c,f1b9aead87aa6c80d34630976198f58cc608174560d755a9a206a4de5356e9a1,PASS,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,PATH_D10,3,7242830008613931791,5,0.24652777777777776,0.2465277777777778,0.19720002952878354,0.2534722222222222,0.2534722222222222,0.0,ff4ab0fc02a3da37a0516ad04e6188781334684b7e7aacc2ee65bbfcb1d920ba,afbd4147e32708cb86ffd1c83a1ad7854e7dc2e716792465de81bfbd14d91be7,PASS,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,PATH_D10,3,7242830008613931791,6,0.2638888888888889,0.2638888888888889,0.23610311741888226,0.2465277777777778,0.2534722222222222,-0.00694444444444442,35dc1c3caa6e98fa6818cdf559f0610e6d88680259b36c7a2e9cbfc24b00585c,a69d787df7853f4d0e8e246db9ae65b66ba0f87b4a80967f2046c41db1eba9c1,PASS,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,PATH_D10,3,7242830008613931791,7,0.24305555555555555,0.24305555555555555,0.2413334959436447,0.2569444444444444,0.2673611111111111,-0.010416666666666685,b6bafdec5d496d16a21fd56b79ee9a90b5bd8f28bbe70a189ad4bf00deaad6fa,b9eb77f58916994c1a1a44fcd9125eb7414f5a6d1b9edb982144161aa57dfa8c,PASS,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,PATH_D10,3,7242830008613931791,8,0.2534722222222222,0.2534722222222222,0.25223705884088077,0.27083333333333337,0.2743055555555556,-0.00347222222222221,c9e9a411642b7fb7c10f36e5bdf74d55d1e1827e3301b5cd83daab814c8adccd,81f16427546d972b7ff39504605e713e285c8495ca8b1288f33a18a6eac05084,PASS,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,PATH_D10,3,7242830008613931791,9,0.25,0.25,0.10628909097885729,0.2569444444444444,0.25,0.00694444444444442,a7e0fa6bc4b22c4b5bb287c046d96622dcc7b940b2a9912792175874939fc929,2d5c975d19ed93afbcb6d51991ec55b700809f3d0aaa6957c5f3e1a8228f7653,PASS,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,PATH_D10,4,6593608459224885642,1,0.2881944444444445,0.2881944444444444,0.27569402985074626,0.2604166666666667,0.2847222222222222,-0.024305555555555525,70e764352a7314a332385309d73b620d4428406d4234c9dd45f2ff7503f2d98c,c293204e2862c16fc5706155d58a15f5b940222162b451966a2e59da52086469,PASS,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,PATH_D10,4,6593608459224885642,2,0.2604166666666667,0.2604166666666667,0.24699395091158777,0.2638888888888889,0.26388888888888884,5.551115123125783e-17,debe6a399e369b816e518e4a7b997330a929775b2f57c8b8a3758fed9805082a,c413c084a1e52fede11309916f5f24245c28580e60d0e2c967402ceec6c6b0b3,PASS,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,PATH_D10,4,6593608459224885642,3,0.3055555555555556,0.3055555555555556,0.2904710301162036,0.26388888888888884,0.2673611111111111,-0.0034722222222222654,a39f180636b2b43add3b08ee8c110e9ba9feae6f871668f44d900c47a9583b87,188ed5f1537cc3b8bc713e78ce8b0775d4692f35f56c8b0b4fad5ac6a6138fc0,PASS,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,PATH_D10,4,6593608459224885642,4,0.2743055555555556,0.2743055555555556,0.24761195928123653,0.28125,0.25347222222222227,0.027777777777777735,af19f4e3a231ab79aaffe5e69434bbc5a32645e114e9ea2013656eda4681b44c,f1b9aead87aa6c80d34630976198f58cc608174560d755a9a206a4de5356e9a1,PASS,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,PATH_D10,4,6593608459224885642,5,0.2951388888888889,0.2951388888888889,0.24974287050023375,0.2534722222222222,0.2534722222222222,0.0,ff4ab0fc02a3da37a0516ad04e6188781334684b7e7aacc2ee65bbfcb1d920ba,afbd4147e32708cb86ffd1c83a1ad7854e7dc2e716792465de81bfbd14d91be7,PASS,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,PATH_D10,4,6593608459224885642,6,0.22916666666666669,0.22916666666666666,0.2075268545856781,0.2465277777777778,0.2534722222222222,-0.00694444444444442,35dc1c3caa6e98fa6818cdf559f0610e6d88680259b36c7a2e9cbfc24b00585c,a69d787df7853f4d0e8e246db9ae65b66ba0f87b4a80967f2046c41db1eba9c1,PASS,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,PATH_D10,4,6593608459224885642,7,0.2326388888888889,0.2326388888888889,0.2241085120074482,0.2569444444444444,0.2673611111111111,-0.010416666666666685,b6bafdec5d496d16a21fd56b79ee9a90b5bd8f28bbe70a189ad4bf00deaad6fa,b9eb77f58916994c1a1a44fcd9125eb7414f5a6d1b9edb982144161aa57dfa8c,PASS,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,PATH_D10,4,6593608459224885642,8,0.26041666666666663,0.2604166666666667,0.2512709668728499,0.27083333333333337,0.2743055555555556,-0.00347222222222221,c9e9a411642b7fb7c10f36e5bdf74d55d1e1827e3301b5cd83daab814c8adccd,81f16427546d972b7ff39504605e713e285c8495ca8b1288f33a18a6eac05084,PASS,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,PATH_D10,4,6593608459224885642,9,0.25,0.25,0.1174370229632784,0.2569444444444444,0.25,0.00694444444444442,a7e0fa6bc4b22c4b5bb287c046d96622dcc7b940b2a9912792175874939fc929,2d5c975d19ed93afbcb6d51991ec55b700809f3d0aaa6957c5f3e1a8228f7653,PASS,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,PATH_D10,5,16366916262824753522,1,0.28125,0.28125,0.2785701885745101,0.2604166666666667,0.2847222222222222,-0.024305555555555525,70e764352a7314a332385309d73b620d4428406d4234c9dd45f2ff7503f2d98c,c293204e2862c16fc5706155d58a15f5b940222162b451966a2e59da52086469,PASS,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,PATH_D10,5,16366916262824753522,2,0.2326388888888889,0.2326388888888889,0.22931017791496716,0.2638888888888889,0.26388888888888884,5.551115123125783e-17,debe6a399e369b816e518e4a7b997330a929775b2f57c8b8a3758fed9805082a,c413c084a1e52fede11309916f5f24245c28580e60d0e2c967402ceec6c6b0b3,PASS,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,PATH_D10,5,16366916262824753522,3,0.2708333333333333,0.2708333333333333,0.2574525655015309,0.26388888888888884,0.2673611111111111,-0.0034722222222222654,a39f180636b2b43add3b08ee8c110e9ba9feae6f871668f44d900c47a9583b87,188ed5f1537cc3b8bc713e78ce8b0775d4692f35f56c8b0b4fad5ac6a6138fc0,PASS,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,PATH_D10,5,16366916262824753522,4,0.2638888888888889,0.2638888888888889,0.24040383781972677,0.28125,0.25347222222222227,0.027777777777777735,af19f4e3a231ab79aaffe5e69434bbc5a32645e114e9ea2013656eda4681b44c,f1b9aead87aa6c80d34630976198f58cc608174560d755a9a206a4de5356e9a1,PASS,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,PATH_D10,5,16366916262824753522,5,0.26736111111111116,0.2673611111111111,0.21998523796384867,0.2534722222222222,0.2534722222222222,0.0,ff4ab0fc02a3da37a0516ad04e6188781334684b7e7aacc2ee65bbfcb1d920ba,afbd4147e32708cb86ffd1c83a1ad7854e7dc2e716792465de81bfbd14d91be7,PASS,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,PATH_D10,5,16366916262824753522,6,0.22916666666666669,0.22916666666666666,0.19821735550644637,0.2465277777777778,0.2534722222222222,-0.00694444444444442,35dc1c3caa6e98fa6818cdf559f0610e6d88680259b36c7a2e9cbfc24b00585c,a69d787df7853f4d0e8e246db9ae65b66ba0f87b4a80967f2046c41db1eba9c1,PASS,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,PATH_D10,5,16366916262824753522,7,0.29513888888888884,0.2951388888888889,0.29072078890035546,0.2569444444444444,0.2673611111111111,-0.010416666666666685,b6bafdec5d496d16a21fd56b79ee9a90b5bd8f28bbe70a189ad4bf00deaad6fa,b9eb77f58916994c1a1a44fcd9125eb7414f5a6d1b9edb982144161aa57dfa8c,PASS,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,PATH_D10,5,16366916262824753522,8,0.27777777777777773,0.2777777777777778,0.2748404902268906,0.27083333333333337,0.2743055555555556,-0.00347222222222221,c9e9a411642b7fb7c10f36e5bdf74d55d1e1827e3301b5cd83daab814c8adccd,81f16427546d972b7ff39504605e713e285c8495ca8b1288f33a18a6eac05084,PASS,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,PATH_D10,5,16366916262824753522,9,0.25,0.25,0.10738960113960115,0.2569444444444444,0.25,0.00694444444444442,a7e0fa6bc4b22c4b5bb287c046d96622dcc7b940b2a9912792175874939fc929,2d5c975d19ed93afbcb6d51991ec55b700809f3d0aaa6957c5f3e1a8228f7653,PASS,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,PATH_D10,6,13230318380135646661,1,0.2777777777777778,0.2777777777777778,0.2661971388854687,0.2604166666666667,0.2847222222222222,-0.024305555555555525,70e764352a7314a332385309d73b620d4428406d4234c9dd45f2ff7503f2d98c,c293204e2862c16fc5706155d58a15f5b940222162b451966a2e59da52086469,PASS,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,PATH_D10,6,13230318380135646661,2,0.21527777777777776,0.2152777777777778,0.21477691250211722,0.2638888888888889,0.26388888888888884,5.551115123125783e-17,debe6a399e369b816e518e4a7b997330a929775b2f57c8b8a3758fed9805082a,c413c084a1e52fede11309916f5f24245c28580e60d0e2c967402ceec6c6b0b3,PASS,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,PATH_D10,6,13230318380135646661,3,0.26041666666666663,0.2604166666666667,0.2555573487591032,0.26388888888888884,0.2673611111111111,-0.0034722222222222654,a39f180636b2b43add3b08ee8c110e9ba9feae6f871668f44d900c47a9583b87,188ed5f1537cc3b8bc713e78ce8b0775d4692f35f56c8b0b4fad5ac6a6138fc0,PASS,False,[]
